,lval,op,rval,Estimate,Std. Err,z-value,p-value
0,d_2010_2018_resid_units,~,densification,0.05462075225026724,0.03096401299218298,1.764007535531409,0.0777307105054379
1,d_2010_2018_resid_units,~,orig_percent_households_with_people_under_18,0.08014067242126065,0.6844100340769441,0.11709453168556822,0.9067851430100857
2,d_2010_2018_resid_units,~,orig_percent_public_transport_commuters,0.11439614652499996,0.772579487616464,0.1480703906309796,0.8822872166816369
3,d_2010_2018_resid_units,~,orig_percent_car_commuters,1.2107634121451012,0.8911992587248667,1.3585776696853522,0.17428045518052837
4,d_2010_2018_resid_units,~,orig_percent_multi_family_units,0.1129803423046543,0.4322340536892035,0.26138695306416343,0.7937941173528356
5,d_2010_2018_resid_units,~,orig_percent_of_households_in_same_house_year_ago,-3.550382589045764,4.038089480689091,-0.8792233569918367,0.3792801825364063
6,d_2010_2018_resid_units,~,orig_percent_occupied_housing_units,2.046887124468625,1.3815147731842419,1.4816252161743375,0.1384400456314676
7,d_2010_2018_resid_units,~,orig_percent_public_transport_trips_under_45_min,1.905445266244843,1.3652422198621983,1.3956829334180527,0.1628099958652225
8,d_2010_2018_resid_units,~,orig_feet_distance_from_park,-0.002409077231138667,0.00901044594814108,-0.2673649278555755,0.7891882003105881
9,d_2010_2018_resid_units,~,2002_2010_percent_upzoned,0.468410133497862,0.28311942259961004,1.6544613195211169,0.0980338162811567
10,d_2010_2018_resid_units,~,d_2010_2018_per_capita_income,0.0004944102284714896,0.002960251554062437,0.16701628874275232,0.867357232378315
11,d_2010_2018_resid_units,~,d_2010_2018_median_gross_rent,0.09519872412414224,0.10903410410590737,0.8731096100977762,0.38260333628702226
12,d_2010_2018_resid_units,~,d_2010_2018_median_home_value,5.685274084841598e-05,0.00017607795033732052,0.32288392962671747,0.7467831473169366
13,d_2010_2018_resid_units,~,d_2010_2018_percent_of_households_in_same_house_year_ago,-4.844688449807547,6.699241473677706,-0.7231697004567322,0.46957563151286275
14,d_2010_2018_resid_units,~,d_2010_2018_percent_bachelor_degree_or_higher,0.9905847904170934,0.8993677617188056,1.1014235027980757,0.2707123810731682
15,d_2010_2018_per_capita_income,~,densification,17.031949687827677,8.370932103593647,2.0346539043739003,0.04188570940119707
16,d_2010_2018_per_capita_income,~,orig_median_home_value,0.0064933873666236045,0.0025680937853433707,2.5284852917577196,0.011455588619762036
17,d_2010_2018_per_capita_income,~,orig_percent_hispanic_any_race,66.97082258503181,57.86701418943243,1.157322932989011,0.24714044740868824
18,d_2010_2018_per_capita_income,~,orig_percent_households_with_people_under_18,-92.09997593038952,71.37060264634194,-1.2904469419540312,0.1968955225760387
