,lval,op,rval,Estimate,Std. Err,z-value,p-value
0,d_2010_2018_pop_density,~,densification,1.0,-,-,-
1,d_2010_2018_resid_unit_density,~,densification,-14.01528685856087,0.000254035231149298,-55170.64204040801,0.0
2,d_2010_2018_resid_units,~,densification,-0.49730346622981847,0.008638686909385069,-57.56702047298195,0.0
3,d_2010_2018_resid_units,~,orig_percent_multi_family_units,0.06855131537149187,0.2335313052161433,0.2935422953584365,0.7691076755363357
4,d_2010_2018_resid_units,~,d_2010_2018_pop_density,-0.0013850906768927743,0.0028999754336373296,-0.4776215206340165,0.6329196107967536
5,d_2010_2018_resid_units,~,orig_feet_distance_from_park,-0.00097888269559211,0.006485458213285641,-0.15093500925438186,0.8800269834450265
6,d_2010_2018_resid_units,~,d_2010_2018_resid_unit_density,0.05802636000471935,0.008568172204768637,6.772314866133564,1.2673861959910937e-11
7,d_2010_2018_resid_units,~,orig_percent_public_transport_commuters,-1.36139347553773,0.20241047240851315,-6.725904343444165,1.745048550105821e-11
8,d_2010_2018_resid_units,~,orig_percent_households_with_people_under_18,-0.13971652331592227,0.36171148896072874,-0.38626509685100197,0.6993003470919774
9,d_2010_2018_resid_units,~,orig_percent_occupied_housing_units,-0.8174231603851856,0.11483799279403793,-7.118055100842078,1.0946799022804043e-12
10,d_2010_2018_resid_units,~,orig_percent_of_households_in_same_house_year_ago,-1.4363208614207152,0.1026970590386345,-13.985997991104956,0.0
11,d_2010_2018_resid_units,~,orig_percent_car_commuters,-1.5705931945868328,0.15872443059981425,-9.895094212288045,0.0
12,d_2010_2018_resid_units,~,orig_percent_public_transport_trips_under_45_min,-0.027402150242617027,0.03229125343150181,-0.84859357658245,0.3961074824631634
13,d_2010_2018_resid_units,~,d_2010_2018_per_capita_income,0.0010454845877505923,0.0007709473799615555,1.3561036895236913,0.17506617914154932
14,d_2010_2018_resid_units,~,d_2010_2018_median_gross_rent,0.04142865529643571,0.040508101978992656,1.022725165373034,0.30643780939771137
15,d_2010_2018_resid_units,~,d_2010_2018_median_home_value,-9.980830778781809e-06,3.493675337567318e-05,-0.2856828276450191,0.775121058352314
16,d_2010_2018_resid_units,~,d_2010_2018_percent_of_households_in_same_house_year_ago,-0.6471493422395791,0.09641574908656285,-6.712070884310104,1.9188206579201506e-11
17,d_2010_2018_resid_units,~,d_2010_2018_percent_bachelor_degree_or_higher,-0.017063584983696,0.05647044548672655,-0.3021684145807677,0.7625236809892264
18,d_2010_2018_pop_density,~,orig_percent_multi_family_units,-19.71234481221702,0.013136772119494837,-1500.5470622013418,0.0
19,d_2010_2018_pop_density,~,orig_median_gross_rent,-0.5852250823289634,0.19128372038627203,-3.0594609993161974,0.0022173565606071755
20,d_2010_2018_pop_density,~,d_2010_2018_pop_density,1.0120372802035518,0.03242031053563879,31.216150106268408,0.0
21,d_2010_2018_pop_density,~,orig_feet_distance_from_park,0.02826130900716253,0.07540889124829447,0.37477422806461086,0.70782838264974
22,d_2010_2018_pop_density,~,d_2010_2018_resid_unit_density,-2.003541676211825,0.11656871191821068,-17.187645322875344,0.0
23,d_2010_2018_pop_density,~,orig_percent_public_transport_commuters,17.585727271216452,0.006454900232861038,2724.3995467142086,0.0
