,lval,op,rval,Estimate,Std. Err,z-value,p-value
0,d_2010_2018_pop_density,~,2002_2010_percent_upzoned,12.483547338285257,2.1339501987457377,5.8499712625050035,4.91657958789915e-09
1,d_2010_2018_pop_density,~,log_orig_pop_density,-291.93743580289396,147.93179834752635,-1.9734596554897734,0.04844321673351204
2,d_2010_2018_pop_density,~,orig_percent_multi_family_units,7.929277512723821,3.6528676418205595,2.170699376550573,0.02995390436254275
3,d_2010_2018_pop_density,~,orig_percent_occupied_housing_units,-134.37834594388391,10.848720185804895,-12.386562068371905,0.0
4,d_2010_2018_pop_density,~,orig_median_gross_rent,-0.9493619987854238,0.21597385181499773,-4.395726569687924,1.1040283824259589e-05
5,d_2010_2018_pop_density,~,orig_median_home_value,-0.00043899317548436797,0.00036901317718484726,-1.1896409164673953,0.2341875567514604
6,d_2010_2018_pop_density,~,orig_percent_households_with_people_under_18,-20.652136790457273,4.34333760054639,-4.754900191929471,1.9854447996792146e-06
7,d_2010_2018_pop_density,~,orig_percent_car_commuters,37.96684690746651,7.978206041961218,4.758820054004104,1.9472793593156013e-06
8,d_2010_2018_pop_density,~,orig_percent_public_transport_commuters,35.1337192473135,7.069682439906663,4.96963188176418,6.708013251532918e-07
9,d_2010_2018_pop_density,~,log_orig_square_meter_greenspace_coverage,-188.0587240394081,86.31028344458404,-2.1788681085742234,0.029341467515412223
10,d_2010_2018_pop_density,~,orig_percent_residential,9.864953047990573,5.492731330088941,1.796001379850676,0.07249429757908255
11,d_2010_2018_pop_density,~,log_orig_percent_mixed_development,48.244353126337295,26.4402081487744,1.8246585978019911,0.06805256473820154
12,d_2010_2018_resid_unit_density,~,2010_2018_percent_upzoned,4.890150978385765,1.6072015079092825,3.042649570895464,0.0023450524420813856
13,d_2010_2018_resid_unit_density,~,log_orig_pop_density,-165.40858626531994,93.16797314647285,-1.7753803230781158,0.07583511075624672
14,d_2010_2018_resid_unit_density,~,orig_percent_non_hispanic_or_latino_white_alone,2.873145293686229,1.1282334830191436,2.546587507751648,0.010878193359008304
15,d_2010_2018_resid_unit_density,~,sqrt_orig_percent_non_hispanic_black_alone,29.904558890994036,11.181293013903653,2.6745170575358146,0.00748369690513595
16,d_2010_2018_resid_unit_density,~,sqrt_orig_percent_non_hispanic_asian_alone,-20.998263296843326,9.643104449653901,-2.1775418286166954,0.029440164437064098
17,d_2010_2018_resid_unit_density,~,log_orig_per_capita_income,-197.3953768224891,66.20813884520379,-2.9814367276506784,0.0028689932543972674
