,lval,op,rval,Estimate,Std. Err,z-value,p-value
0,d_2010_2018_resid_units,~,densification,0.038940974715262644,0.009019863532917786,4.317246549111436,1.57987656148606e-05
1,d_2010_2018_resid_units,~,orig_percent_car_commuters,-0.5302857037081917,0.765383829700291,-0.6928363039955368,0.48841228641173373
2,d_2010_2018_resid_units,~,orig_percent_multi_family_units,0.25060249151882746,0.28482138461930007,0.879858413204857,0.37893601585510583
3,d_2010_2018_resid_units,~,orig_percent_of_households_in_same_house_year_ago,-2.2216899684004883,3.082298584920042,-0.7207899907131808,0.4710387346395526
4,d_2010_2018_resid_units,~,orig_percent_public_transport_trips_under_45_min,-0.880190564720142,1.2126354065501577,-0.725849303067508,0.46793115846029343
5,d_2010_2018_resid_units,~,orig_percent_public_transport_commuters,-1.3027903970115036,0.5904136669779104,-2.206572221943567,0.027343959408869356
6,d_2010_2018_resid_units,~,orig_feet_distance_from_park,0.0018230564267986435,0.007163200273076125,0.25450306525650956,0.7991069363077694
7,d_2010_2018_resid_units,~,orig_percent_occupied_housing_units,1.6351715318305091,1.0246990672176062,1.595757802599489,0.11054287780600625
8,d_2010_2018_resid_units,~,orig_percent_households_with_people_under_18,0.40916973198433837,0.5325684729361033,0.768295069604433,0.4423119031575966
9,d_2010_2018_resid_units,~,2002_2010_percent_upzoned,0.1969837571258181,0.19365722791640086,1.0171774079603992,0.30906904135609503
10,d_2010_2018_resid_units,~,d_2010_2018_per_capita_income,0.002115995531082967,0.0017537791120279115,1.2065347998298865,0.2276113493767773
11,d_2010_2018_resid_units,~,d_2010_2018_median_gross_rent,0.04887789966006955,0.047048657044965775,1.0388798050562131,0.2988606396857265
12,d_2010_2018_resid_units,~,d_2010_2018_median_home_value,-4.49888338107449e-06,0.00018541010234065692,-0.024264499614719593,0.9806416299919363
13,d_2010_2018_resid_units,~,d_2010_2018_percent_of_households_in_same_house_year_ago,-1.6258806559740286,3.834614143367824,-0.4240011107207891,0.6715650032481493
14,d_2010_2018_resid_units,~,d_2010_2018_percent_bachelor_degree_or_higher,-0.12397867568155307,1.058748593398659,-0.11709925893120247,0.9067813969841767
15,d_2010_2018_per_capita_income,~,densification,10.335872345528982,11.119436963812545,0.929531987920382,0.3526134556701166
16,d_2010_2018_per_capita_income,~,orig_percent_car_commuters,232.74908646238543,274.74996673759205,0.8471305355413504,0.39692236668377756
17,d_2010_2018_per_capita_income,~,orig_percent_multi_family_units,-90.86475252249305,75.39149463387695,-1.2052387734685133,0.22811113808487526
18,d_2010_2018_per_capita_income,~,orig_percent_of_households_in_same_house_year_ago,54.60614304503134,157.7103530131951,0.3462432364250829,0.7291599239116413
19,d_2010_2018_per_capita_income,~,orig_percent_non_hispanic_or_latino_white_alone,135.18790279600694,98.93615098303655,1.3664156271774177,0.17180854659871025
20,d_2010_2018_per_capita_income,~,orig_median_home_value,0.0038579738360098735,0.001715215371133138,2.2492649603599815,0.024495643715587878
21,d_2010_2018_per_capita_income,~,orig_percent_public_transport_trips_under_45_min,-206.6875153304108,263.62878774068577,-0.7840096565391594,0.433034444143817
22,d_2010_2018_per_capita_income,~,orig_percent_non_hispanic_black_alone,72.14814658546456,42.90650019976759,1.6815201950648417,0.09266191716367267
23,d_2010_2018_per_capita_income,~,orig_percent_public_transport_commuters,-70.24629558307869,54.54162158241845,-1.2879392571217825,0.19776710865032032
24,d_2010_2018_per_capita_income,~,orig_resid_unit_density,-0.5864124315027912,0.9112548223726571,-0.6435218965155004,0.5198855113383574
25,d_2010_2018_per_capita_income,~,orig_feet_distance_from_park,0.2417074457838688,1.1730286520606759,0.20605417042375893,0.8367485972146982
26,d_2010_2018_per_capita_income,~,orig_percent_occupied_housing_units,273.4850474531888,313.3523117421303,0.8727717562787579,0.3827874970783389
27,d_2010_2018_per_capita_income,~,orig_percent_households_with_people_under_18,143.55825433284087,128.57515691410688,1.116531822930165,0.2641945562838077
28,d_2010_2018_per_capita_income,~,orig_percent_non_hispanic_asian_alone,132.7896877653198,83.66579539155069,1.5871442701748162,0.11247997331173853
29,d_2010_2018_per_capita_income,~,orig_median_gross_rent,4.5867566480918045,3.6911682360508995,1.2426300712312786,0.21400418338525018
30,d_2010_2018_per_capita_income,~,orig_per_capita_income,-0.22513674162172898,0.03797095217449559,-5.929183460588069,3.0444478049673762e-09
31,d_2010_2018_per_capita_income,~,orig_percent_bachelor_degree_or_higher,441.2302749164264,120.85933386256396,3.6507753337294653,0.0002614498664863518
32,d_2010_2018_per_capita_income,~,orig_percent_hispanic_any_race,39.101611223429074,61.41392080123384,0.6366897067194391,0.5243269796262249
33,d_2010_2018_per_capita_income,~,orig_pop_density,0.7463218284867993,0.8970016865418242,0.8320183113180454,0.4053986087614152
34,d_2010_2018_per_capita_income,~,2002_2010_percent_upzoned,-49.984105951664965,88.92395031600542,-0.5620994768455284,0.574048244773431
35,d_2010_2018_per_capita_income,~,d_2010_2018_resid_units,1.3923957126486468,2.35529280904126,0.5911773293337743,0.554401611097949
36,d_2010_2018_per_capita_income,~,d_2010_2018_percent_non_hispanic_or_latino_white_alone,21.28835304936637,24.14019634643032,0.8818632932334646,0.3778507392269512
