,lval,op,rval,Estimate,Std. Err,z-value,p-value
0,d_2010_2018_pop_density,~,densification,1.0,-,-,-
1,d_2010_2018_resid_unit_density,~,densification,166.48478023627595,0.032708014886684685,5090.030098370821,0.0
2,d_2010_2018_percent_multi_family_units,~,densification,-1.930467464289743,0.9197062687222176,-2.099004355999133,0.03581651674455255
3,d_2010_2018_resid_units,~,densification,-29.707859470836,4.357914343955311,-6.816990221947745,9.296785563606136e-12
4,d_2010_2018_resid_units,~,orig_percent_occupied_housing_units,-0.9140169681405944,0.797535740706272,-1.1460514200028507,0.25177387672433094
5,d_2010_2018_resid_units,~,orig_percent_households_with_people_under_18,-0.5300453270763308,0.30587936315375497,-1.7328574298363584,0.0831210122840984
6,d_2010_2018_resid_units,~,orig_percent_public_transport_commuters,-1.0294019793442872,0.4883462384679551,-2.107934695210574,0.03503663861508777
7,d_2010_2018_resid_units,~,d_2010_2018_resid_unit_density,0.060752711233166515,0.0059814587944177315,10.156838542415082,0.0
8,d_2010_2018_resid_units,~,orig_percent_multi_family_units,-0.16953684571456776,0.2424118525005602,-0.6993752325434525,0.4843175619430975
9,d_2010_2018_resid_units,~,orig_feet_distance_from_park,-0.0008482560683184141,0.006414839764246217,-0.13223339933041273,0.8947996842238228
10,d_2010_2018_resid_units,~,d_2010_2018_pop_density,-0.0007044914991482318,0.0014789443397127545,-0.4763475404413887,0.6338268015701944
11,d_2010_2018_resid_units,~,orig_percent_car_commuters,-0.7456444224027127,0.5479595707544529,-1.3607653962038084,0.17358784062881272
12,d_2010_2018_resid_units,~,orig_percent_of_households_in_same_house_year_ago,-1.0571764041984022,0.6774609627129522,-1.5604978919571773,0.11864226774243103
13,d_2010_2018_pop_density,~,densification,154.1111649050126,1.7515265690322628,87.98676972971793,0.0
14,d_2010_2018_pop_density,~,orig_percent_occupied_housing_units,201.8407392741409,10.160871317001538,19.864510924018276,0.0
15,d_2010_2018_pop_density,~,orig_median_gross_rent,0.8959039495621904,0.18090274716027485,4.952406547831425,7.330126137183868e-07
16,d_2010_2018_pop_density,~,orig_percent_households_with_people_under_18,31.56715277094794,3.7056358797829874,8.518687155195638,0.0
17,d_2010_2018_pop_density,~,orig_percent_public_transport_commuters,-89.46215251127825,6.584065394855276,-13.58767678419013,0.0
18,d_2010_2018_pop_density,~,d_2010_2018_resid_unit_density,-1.5555242656022639,0.15179401290123515,-10.247599598042902,0.0
19,d_2010_2018_pop_density,~,orig_percent_car_trips_under_45_min,-14.666646320812205,1.837426071900947,-7.982169484310485,1.3322676295501878e-15
20,d_2010_2018_pop_density,~,orig_percent_multi_family_units,-24.819905329029385,3.4242990846533807,-7.248171002427053,4.2232883856740955e-13
21,d_2010_2018_pop_density,~,orig_percent_non_hispanic_black_alone,5.6644750742567815,1.7892114524245342,3.165905889199272,0.001546008036737101
22,d_2010_2018_pop_density,~,orig_percent_non_hispanic_asian_alone,19.85164451831586,3.2479374791822555,6.1120771706812125,9.834260072949519e-10
23,d_2010_2018_pop_density,~,orig_feet_distance_from_park,-0.007536004039791681,0.06994879253926041,-0.10773601324789395,0.9142051013224066
24,d_2010_2018_pop_density,~,d_2010_2018_pop_density,1.6446572816769798,0.015291621702190712,107.55283603006015,0.0
