,lval,op,rval,Estimate,Std. Err,z-value,p-value
0,d_2010_2018_resid_units,~,densification,0.03850746583488722,0.008667026479915784,4.442984675272205,8.871948714128663e-06
1,d_2010_2018_resid_units,~,orig_percent_of_households_in_same_house_year_ago,-2.322027017514417,2.954283788603014,-0.7859864466885366,0.4318754274047736
2,d_2010_2018_resid_units,~,orig_percent_multi_family_units,0.1986565929449065,0.2888907583040655,0.6876529872759977,0.49167133194257095
3,d_2010_2018_resid_units,~,orig_percent_public_transport_commuters,-1.3341193873624637,0.5924877998715935,-2.2517246560171333,0.024339677543858018
4,d_2010_2018_resid_units,~,orig_percent_occupied_housing_units,1.7618569480662571,1.0408126727367153,1.6927704612127112,0.090499167311481
5,d_2010_2018_resid_units,~,orig_percent_households_with_people_under_18,0.4356933060269008,0.49656215098705897,0.8774194834623594,0.3802588343756419
6,d_2010_2018_resid_units,~,orig_percent_public_transport_trips_under_45_min,-0.9440526506063843,1.1670651132917507,-0.8089117221084946,0.4185659258147396
7,d_2010_2018_resid_units,~,orig_percent_car_commuters,-0.5371841507159454,0.704528980811301,-0.7624727517902642,0.44577789982322047
8,d_2010_2018_resid_units,~,orig_feet_distance_from_park,0.001189878548456768,0.007127834806444153,0.1669340803485071,0.8674219171436515
9,d_2010_2018_resid_units,~,2002_2010_percent_upzoned,0.21156482079448766,0.1895065507321631,1.1163984568131575,0.2642516137848201
10,d_2010_2018_resid_units,~,d_2010_2018_per_capita_income,0.0018356458617575782,0.0018590344123985292,0.9874189786523672,0.3234372841853528
11,d_2010_2018_resid_units,~,d_2010_2018_median_gross_rent,0.045428166421304574,0.046170509583232905,0.9839217030608248,0.32515401172505354
12,d_2010_2018_resid_units,~,d_2010_2018_median_home_value,3.0327237576881544e-05,0.000158816888059219,0.19095725748395215,0.8485590804598391
13,d_2010_2018_resid_units,~,d_2010_2018_percent_of_households_in_same_house_year_ago,-1.5633915644162528,3.653104863209237,-0.4279624108688717,0.6686784874358862
14,d_2010_2018_resid_units,~,d_2010_2018_percent_bachelor_degree_or_higher,0.22710673510888837,0.8506123208337493,0.26699205918627766,0.789475275088743
15,d_2010_2018_per_capita_income,~,densification,11.240704936908159,9.75348413796875,1.1524809778639764,0.24912348201468237
16,d_2010_2018_per_capita_income,~,orig_per_capita_income,-0.20272640981974832,0.03733324025572721,-5.430185229722147,5.629559085562619e-08
17,d_2010_2018_per_capita_income,~,orig_percent_of_households_in_same_house_year_ago,41.061976248338965,151.75507897443953,0.27058057315666423,0.7867136390033647
18,d_2010_2018_per_capita_income,~,orig_percent_bachelor_degree_or_higher,366.8327596576134,78.83244553630182,4.6533220828305355,3.2662944235983815e-06
19,d_2010_2018_per_capita_income,~,orig_percent_multi_family_units,-124.26452230630802,83.49215297167358,-1.4883377405355187,0.1366618467219065
20,d_2010_2018_per_capita_income,~,orig_percent_public_transport_commuters,-75.06962848281397,68.51191414898355,-1.0957164080917248,0.2732028998696272
21,d_2010_2018_per_capita_income,~,orig_percent_occupied_housing_units,298.6530819645421,308.3538564822641,0.968540122609814,0.3327746909708389
22,d_2010_2018_per_capita_income,~,orig_resid_unit_density,-0.43028853960539887,0.6840439020037937,-0.629036438077016,0.5293252012813845
23,d_2010_2018_per_capita_income,~,orig_percent_non_hispanic_black_alone,61.98005527505799,40.470408314991474,1.5314907325038565,0.12564815512350003
24,d_2010_2018_per_capita_income,~,orig_percent_non_hispanic_asian_alone,122.30736190358847,78.73489020972215,1.5534074103336268,0.12032583366988092
25,d_2010_2018_per_capita_income,~,orig_pop_density,0.7342622401680551,0.7188862946144053,1.021388564043881,0.30707038129315745
26,d_2010_2018_per_capita_income,~,orig_percent_households_with_people_under_18,129.25724220615916,100.19363746207179,1.2900743548220623,0.1970248430092285
27,d_2010_2018_per_capita_income,~,orig_percent_public_transport_trips_under_45_min,-219.6136492719102,232.3070254501933,-0.945359482117748,0.3444753804220304
28,d_2010_2018_per_capita_income,~,orig_percent_car_commuters,219.27145557696676,209.90335397398394,1.0446305474668256,0.2961937555447296
29,d_2010_2018_per_capita_income,~,orig_median_home_value,0.0037603949658765955,0.0013773738371055555,2.7301193487518645,0.0063311400485071
30,d_2010_2018_per_capita_income,~,orig_percent_hispanic_any_race,40.77368941889674,47.344438947846186,0.861213910757533,0.38912023992093236
31,d_2010_2018_per_capita_income,~,orig_feet_distance_from_park,0.35397517703975145,1.0888683310579572,0.3250853817150692,0.7451164523215446
32,d_2010_2018_per_capita_income,~,orig_median_gross_rent,4.967201185895292,3.9515265760135443,1.2570334756308645,0.20874151408133024
33,d_2010_2018_per_capita_income,~,orig_percent_non_hispanic_or_latino_white_alone,154.72455705380634,101.13555592856096,1.5298730069086433,0.12604816602035052
34,d_2010_2018_per_capita_income,~,2002_2010_percent_upzoned,-64.92624246344498,82.46712750529628,-0.7872984597320241,0.4311071711392507
35,d_2010_2018_per_capita_income,~,d_2010_2018_resid_units,1.6215826055125686,1.9100563189631055,0.8489710954659249,0.3958973761809199
36,d_2010_2018_per_capita_income,~,d_2010_2018_percent_non_hispanic_or_latino_white_alone,62.163399855754975,25.3304529553961,2.454097444100776,0.01412387027018247
37,d_2010_2018_per_capita_income,~,d_2010_2018_percent_hispanic_any_race,-16.76077318965327,25.028745766457238,-0.6696609309170769,0.5030739625586391
38,d_2010_2018_per_capita_income,~,d_2010_2018_median_gross_rent,0.49907617586807734,5.397523741564673,0.09246391489207402,0.9263294601088312
39,d_2010_2018_per_capita_income,~,d_2010_2018_median_home_value,0.002211217233549015,0.03462992274671219,0.06385279140407836,0.9490874425243943
40,d_2010_2018_per_capita_income,~,d_2010_2018_percent_of_households_in_same_house_year_ago,237.1509863034227,169.91509859976287,1.3957028437009793,0.1628039976278428
41,d_2010_2018_per_capita_income,~,d_2010_2018_percent_bachelor_degree_or_higher,498.90248271308053,103.28351743692633,4.830417234945042,1.3624724084504436e-06
42,d_2010_2018_per_capita_income,~,d_2010_2018_percent_car_trips_under_45_min,-15.005824859680208,19.84046292986846,-0.7563243313788416,0.44945476344927315
43,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,densification,11.689105383720882,385.5119645336973,0.030320992495938774,0.9758110546779364
44,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_percent_of_households_in_same_house_year_ago,-76.81201744088564,2542.6528628257547,-0.030209400018341968,0.9759000518236349
45,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_percent_bachelor_degree_or_higher,23.9089972094254,766.960241978616,0.031173711361810054,0.9751310050160913
46,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_percent_multi_family_units,-98.9787478928041,3268.6151793690365,-0.03028155425500735,0.975842507398736
47,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_percent_public_transport_commuters,-60.86133207474708,2010.1868212127547,-0.03027645561720932,0.9758465736586786
48,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_percent_occupied_housing_units,416.88552939529524,13833.664089718653,0.0301355827849781,0.9759589226509544
49,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_resid_unit_density,-0.3469446125092077,11.456364238098873,-0.030284006801685904,0.9758405514466619
50,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_percent_non_hispanic_black_alone,9.601404881576867,330.0748517752094,0.029088568335147426,0.9767939530883523
51,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_percent_non_hispanic_asian_alone,89.44429702708341,2964.745718671301,0.030169297981875256,0.9759320340418194
52,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_pop_density,0.7327096526262461,24.162364240123154,0.030324418808715104,0.9758083221324025
53,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_percent_households_with_people_under_18,138.0627762431823,4504.10560117792,0.030652650818638865,0.9755465525728211
54,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_percent_public_transport_trips_under_45_min,-279.377304782852,9209.59175196074,-0.030335471137835395,0.9757995077047896
55,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_percent_car_commuters,270.40574074673407,8906.153707552241,0.030361674593313535,0.9757786099982095
56,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_percent_hispanic_any_race,3.621809450600958,123.4731513615546,0.02933276919445857,0.976599192102372
57,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_feet_distance_from_park,0.8315665036005617,27.435364372247385,0.030310022215039863,0.9758198036744743
58,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_median_age,54.29243371399049,1779.4195693723914,0.030511316526174673,0.9756592683011427
59,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_median_gross_rent,3.641082340561436,120.47131343839624,0.030223646083374828,0.9758886902962318
60,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,2010_2018_percent_upzoned,25.943664953893634,858.5409542334412,0.030218319610690818,0.9758929382662549
61,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,orig_percent_non_hispanic_or_latino_white_alone,117.77676311959252,3904.497999400892,0.030164380449846363,0.9759359558797853
62,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,2002_2010_percent_upzoned,-90.57210258327866,2985.482200747804,-0.0303375121648999,0.9757978799499927
63,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,d_2010_2018_per_capita_income,0.0005666513283753364,0.00032601990583691306,1.7380881243512405,0.08219528710890378
64,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,d_2010_2018_percent_non_hispanic_black_alone,-0.08718502043714764,0.2702594407631599,-0.32259750183243024,0.7470000859110302
65,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,d_2010_2018_percent_non_hispanic_asian_alone,-0.8596855497347504,0.2148555358560456,-4.001225969372943,6.301514350637305e-05
66,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,d_2010_2018_percent_occupied_housing_units,-3.077662909001535,0.8085768003629173,-3.806271596731896,0.00014107745595204335
67,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,d_2010_2018_median_home_value,-2.6297373438847463e-06,4.160762876943498e-05,-0.06320324802102893,0.9496046584061526
68,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,d_2010_2018_percent_households_with_people_under_18,2.195596673525507,0.7401175271946896,2.9665513825143934,0.0030116003419633497
69,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,d_2010_2018_percent_of_households_in_same_house_year_ago,0.012545433064383002,0.16596642179297844,0.07559018823672785,0.9397451427834222
70,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,d_2010_2018_percent_bachelor_degree_or_higher,0.9312936037204821,0.27331027663228397,3.4074591529906213,0.0006557072198221103
71,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,d_2010_2018_percent_car_trips_under_45_min,-0.09199559196557361,0.05950453160667625,-1.546026655114548,0.12209813050901164
72,d_2010_2018_percent_non_hispanic_or_latino_white_alone,~,d_2010_2018_feet_distance_from_park,0.004781317614706961,0.006736084871335098,0.7098066169480274,0.47782406522063736
73,d_2010_2018_percent_non_hispanic_black_alone,~,densification,0.0011932202012705448,0.0011382777804407542,1.0482680244889329,0.29451513733423385
74,d_2010_2018_percent_non_hispanic_black_alone,~,orig_percent_bachelor_degree_or_higher,-0.23829948664636755,0.04675888443552035,-5.096346705402731,3.4627071054949e-07
75,d_2010_2018_percent_non_hispanic_black_alone,~,orig_percent_multi_family_units,0.02610924590618837,0.019135182968327353,1.3644628299630088,0.17242194505428365
76,d_2010_2018_percent_non_hispanic_black_alone,~,orig_percent_public_transport_commuters,0.1631819329700522,0.03565644232478883,4.576506300855188,4.728054750824384e-06
77,d_2010_2018_percent_non_hispanic_black_alone,~,orig_percent_occupied_housing_units,-0.40446163272035335,0.13227549019411036,-3.0577216695531435,0.0022302662009974217
78,d_2010_2018_percent_non_hispanic_black_alone,~,orig_resid_unit_density,0.0002212633342222235,0.00022724995055757347,0.9736562437337494,0.3302272500278758
79,d_2010_2018_percent_non_hispanic_black_alone,~,orig_percent_non_hispanic_black_alone,-0.3706751188059035,0.04626997825186159,-8.011136654964364,1.1102230246251565e-15
80,d_2010_2018_percent_non_hispanic_black_alone,~,orig_percent_non_hispanic_asian_alone,-0.3777906802701137,0.054830356877869295,-6.890173651517996,5.572431405198586e-12
81,d_2010_2018_percent_non_hispanic_black_alone,~,orig_pop_density,-1.8217850193396e-05,0.00011904647987429758,-0.15303140470512874,0.8783735095943663
82,d_2010_2018_percent_non_hispanic_black_alone,~,orig_percent_car_commuters,0.1763221609118121,0.05913405650947761,2.9817362669948175,0.0028661879124682876
83,d_2010_2018_percent_non_hispanic_black_alone,~,orig_percent_hispanic_any_race,-0.30023539836124225,0.0454448443670884,-6.606588767901449,3.9327652245901845e-11
84,d_2010_2018_percent_non_hispanic_black_alone,~,orig_median_age,0.2666595346188136,0.057906661061621886,4.604988955077905,4.124877527322823e-06
85,d_2010_2018_percent_non_hispanic_black_alone,~,orig_median_gross_rent,-0.00118003842275825,0.001249386021038647,-0.9444946573299731,0.3449169307423674
86,d_2010_2018_percent_non_hispanic_black_alone,~,2010_2018_percent_upzoned,-0.05905582814168034,0.0284062589990413,-2.0789723892045933,0.037619888330603146
87,d_2010_2018_percent_non_hispanic_black_alone,~,orig_percent_non_hispanic_or_latino_white_alone,-0.1881448829066402,0.046569938254374624,-4.040050082843441,5.343978857363929e-05
88,d_2010_2018_percent_non_hispanic_black_alone,~,d_2010_2018_percent_non_hispanic_or_latino_white_alone,-0.077298689282584,0.06988179244855766,-1.1061348968456988,0.2686681362765537
89,d_2010_2018_percent_non_hispanic_black_alone,~,d_2010_2018_percent_hispanic_any_race,-0.9333543403147581,0.13194434713910863,-7.073848638044726,1.5070167336261875e-12
90,d_2010_2018_percent_non_hispanic_black_alone,~,d_2010_2018_percent_non_hispanic_asian_alone,-0.9350240082664543,0.11338078754740216,-8.246758807062381,2.220446049250313e-16
91,d_2010_2018_percent_non_hispanic_black_alone,~,d_2010_2018_percent_occupied_housing_units,-0.6610282228859858,0.13909934493135798,-4.752202271027476,2.012129290740461e-06
92,d_2010_2018_percent_non_hispanic_black_alone,~,d_2010_2018_median_home_value,-1.8198432194575707e-06,1.4402162321749814e-05,-0.12635901835033947,0.8994477406907213
93,d_2010_2018_percent_non_hispanic_black_alone,~,d_2010_2018_percent_bachelor_degree_or_higher,-0.7141215535878684,0.11197285577461775,-6.377630977090515,1.7984813638349806e-10
94,d_2010_2018_percent_non_hispanic_black_alone,~,d_2010_2018_percent_car_trips_under_45_min,-0.022628051646030795,0.020107130848468883,-1.125374466174944,0.26043038642260763
95,d_2010_2018_percent_non_hispanic_black_alone,~,d_2010_2018_feet_distance_from_park,-0.0002441007745978075,0.0027693469988863298,-0.08814380235045548,0.9297623825972257
96,d_2010_2018_percent_hispanic_any_race,~,densification,0.000755149594772995,0.0013300719248600756,0.5677509464645577,0.5702040924569918
97,d_2010_2018_percent_hispanic_any_race,~,orig_percent_of_households_in_same_house_year_ago,0.008616850409347466,0.15540264838336368,0.055448542859031974,0.9557811236845861
98,d_2010_2018_percent_hispanic_any_race,~,orig_square_meter_greenspace_coverage,9.601662638661497e-07,3.69569573608865e-06,0.25980656218084175,0.7950129888474646
99,d_2010_2018_percent_hispanic_any_race,~,orig_percent_public_transport_commuters,0.08247756495001758,0.10232834009311804,0.8060090183634131,0.4202376491455482
